,Date,Open,High,Low,Close,Volume,Diff,isLarger
224,2024-02-09,188.176,189.514,187.528,188.376,45268797.972127,-0.9079659954682029,0
225,2024-02-08,188.67,188.818,186.642,187.608,41117481.814704,0.4076952478022662,1
226,2024-02-07,189.919,190.329,187.898,188.695,53641736.069758,-0.5793995991642049,0
227,2024-02-06,186.154,188.595,186.063,188.585,43655790.345291,0.058295132356448676,0
228,2024-02-05,187.438,188.535,185.138,186.971,69933187.404797,0.8558474958241646,0
229,2024-02-02,179.181,186.622,178.573,185.148,102940825.69673,0.9750175160853871,1
230,2024-02-01,183.29,186.243,183.125,186.154,65131624.125408,-0.5433491045001801,0
231,2024-01-31,186.333,186.388,183.653,183.703,55678282.797546,1.3166518044199904,1
232,2024-01-30,190.219,191.076,186.761,187.329,56071335.64949,-1.9738382062350723,1
233,2024-01-29,191.284,191.473,188.863,191.006,47324522.198621,-1.9628567920610323,1
234,2024-01-26,193.535,194.024,191.214,191.693,44763228.778592,-0.35967456519692576,1
235,2024-01-25,194.482,195.525,192.382,193.436,55030155.692136,-0.909266379054003,1
236,2024-01-24,194.682,195.638,193.605,193.765,53834827.008608,-0.17008209433610944,1
237,2024-01-23,194.282,195.01,193.097,194.442,42516313.79878,-0.349392305111877,0
238,2024-01-22,191.573,194.592,191.533,193.157,60362037.727757,0.6608654508799532,0
239,2024-01-19,188.615,191.224,188.106,190.836,69164446.344217,1.2016131954834606,0
240,2024-01-18,185.386,188.425,185.128,187.917,78301756.985901,1.529585612777467,0
241,2024-01-17,180.585,182.239,179.618,181.989,47496985.157821,3.1545842047286783,1
242,2024-01-16,181.472,183.564,180.249,182.936,65851980.277225,-0.5203611207270882,1
243,2024-01-12,185.356,186.034,184.489,185.217,40631380.21193,-1.246884156207642,0
244,2024-01-11,185.835,186.343,182.926,184.888,49314832.138155,0.17762948325477623,1
245,2024-01-10,183.653,185.695,183.225,185.486,46970469.779442,-0.3234390549954611,0
246,2024-01-09,183.225,184.451,182.039,184.441,43004377.820056,0.5633848376696733,1
247,2024-01-08,181.397,184.898,180.814,184.859,59368901.388991,-0.22663073828488223,0
248,2024-01-05,181.302,182.069,179.488,180.495,62616368.742296,2.3607181689828423,1
249,2024-01-04,181.462,182.395,180.195,181.222,72256721.024933,-0.4027812404775659,1
250,2024-01-03,183.524,185.178,182.736,183.554,58636121.271036,-1.286819481078453,1
251,2024-01-02,186.442,187.728,183.19,184.938,82801688.009287,-0.7540015472285972,end
